0.000000,-0.000000,0.001270
-0.000000,-0.000000,0.001272
-0.000000,-0.000000,0.001275
-0.000000,-0.000000,0.001277
-0.000001,-0.000000,0.001273
-0.000000,-0.000000,0.001270
0.000000,-0.000000,0.001270
-0.000001,-0.000000,0.001270
-0.000000,-0.000000,0.001270
-0.000000,-0.000000,0.001270
-0.000000,-0.000000,0.001273
-0.000000,-0.000000,0.001274
-0.000000,-0.000000,0.001273
-0.000000,-0.000000,0.001274
-0.000000,-0.000000,0.001276
-0.000000,-0.000000,0.001278
-0.000000,-0.000000,0.001279
-0.000001,-0.000000,0.001278
-0.000000,-0.000000,0.001278
0.000000,-0.000000,0.001278
-0.000001,-0.000000,0.001278
-0.000000,-0.000000,0.001279
0.000000,-0.000000,0.001279
-0.000000,-0.000000,0.001279
-0.000000,-0.000000,0.001279
0.000419,0.000001,0.001280
0.001231,0.000002,0.002314
0.001973,0.000005,0.005763
0.002752,0.000010,0.010154
0.003576,0.000021,0.016744
0.004418,0.000038,0.023340
0.005340,0.000062,0.030611
0.006174,0.000090,0.037116
0.007009,0.000124,0.043463
0.007831,0.000162,0.049825
0.008635,0.000204,0.056213
0.009433,0.000251,0.063110
0.010232,0.000305,0.070770
0.011030,0.000364,0.078596
0.011827,0.000430,0.086671
0.012621,0.000502,0.094650
0.013415,0.000580,0.102484
0.014289,0.000673,0.111126
0.015082,0.000765,0.119009
0.015874,0.000862,0.126886
0.016691,0.000969,0.134758
0.017507,0.001083,0.143229
0.018324,0.001204,0.152300
0.019307,0.001360,0.163317
0.020127,0.001499,0.172576
0.020943,0.001644,0.181705
0.021758,0.001798,0.190778
0.022571,0.001958,0.199861
0.023382,0.002126,0.208949
0.024185,0.002299,0.218064
0.024957,0.002474,0.227190
0.025720,0.002654,0.237425
0.026477,0.002841,0.248136
0.027230,0.003036,0.258977
0.027979,0.003238,0.269874
0.028729,0.003449,0.280649
0.029477,0.003669,0.291372
0.030223,0.003896,0.302101
0.030966,0.004132,0.312833
0.031813,0.004411,0.324636
0.032713,0.004719,0.335366
0.033630,0.005044,0.346476
0.034554,0.005383,0.357681
0.035486,0.005737,0.369071
0.036419,0.006103,0.380506
0.037347,0.006479,0.391940
0.038263,0.006864,0.403373
0.039175,0.007258,0.414813
0.040082,0.007664,0.426255
0.040985,0.008079,0.437680
0.041885,0.008506,0.449102
0.042881,0.008993,0.460569
0.043890,0.009500,0.472048
0.044904,0.010024,0.484245
0.045921,0.010566,0.496621
0.046935,0.011123,0.509070
0.047942,0.011693,0.521537
0.048940,0.012273,0.533957
0.049926,0.012864,0.546358
0.050933,0.013484,0.558758
0.051999,0.014159,0.571158
0.053170,0.014923,0.585617
0.054234,0.015637,0.599041
0.055295,0.016371,0.612639
0.056346,0.017119,0.626281
0.057489,0.017958,0.641156
0.058514,0.018733,0.654653
0.059528,0.019521,0.668194
0.060532,0.020324,0.681741
0.061589,0.021193,0.695268
0.062855,0.022263,0.710145
0.064122,0.023368,0.725440
0.065272,0.024401,0.739373
0.066416,0.025457,0.753563
0.067548,0.026533,0.767753
0.068660,0.027621,0.781950
0.069752,0.028719,0.796143
0.070829,0.029834,0.810305
0.071891,0.030964,0.824468
0.072981,0.032158,0.838641
0.074169,0.033497,0.852844
0.075352,0.034870,0.867310
0.076523,0.036269,0.881794
0.077685,0.037699,0.896439
0.079056,0.039443,0.914045
0.080173,0.040911,0.928794
0.081264,0.042390,0.943532
0.082333,0.043886,0.958243
0.083379,0.045396,0.972950
0.084502,0.047069,0.987647
0.085624,0.048794,1.002532
0.086725,0.050546,1.017859
0.087803,0.052320,1.033252
0.088858,0.054118,1.048803
0.089886,0.055934,1.064323
0.090884,0.057764,1.079773
0.091854,0.059607,1.095220
0.092794,0.061465,1.110661
0.093705,0.063336,1.126113
0.094661,0.065378,1.141591
0.095613,0.067497,1.157236
0.096536,0.069644,1.173269
0.097427,0.071808,1.189370
0.098284,0.073992,1.205627
0.099106,0.076191,1.221899
0.099892,0.078402,1.238209
0.100642,0.080624,1.254465
0.101355,0.082859,1.270593
0.102043,0.085139,1.286717
0.102734,0.087572,1.302834
0.103390,0.090033,1.319205
0.104007,0.092511,1.336171
0.104582,0.095001,1.353184
0.105166,0.097752,1.372023
0.105652,0.100263,1.389182
0.106094,0.102782,1.406390
0.106493,0.105307,1.423565
0.106849,0.107839,1.440693
