0.200000,0.000254,0.001270
0.200000,0.000254,0.001272
0.200000,0.000255,0.001275
0.200000,0.000255,0.001277
0.199999,0.000255,0.001273
0.200000,0.000254,0.001270
0.200000,0.000254,0.001270
0.199999,0.000254,0.001270
0.200000,0.000254,0.001270
0.200000,0.000254,0.001270
0.199999,0.000255,0.001273
0.199999,0.000255,0.001274
0.200000,0.000254,0.001273
0.200000,0.000255,0.001274
0.199999,0.000255,0.001276
0.200000,0.000256,0.001278
0.200000,0.000256,0.001279
0.199999,0.000256,0.001278
0.200000,0.000255,0.001278
0.200000,0.000256,0.001278
0.199999,0.000256,0.001278
0.199999,0.000256,0.001279
0.200000,0.000256,0.001279
0.200000,0.000256,0.001279
0.199999,0.000256,0.001279
0.200419,0.000256,0.001280
0.201230,0.000465,0.002314
0.201969,0.001157,0.005763
0.202741,0.002041,0.010154
0.203547,0.003370,0.016744
0.204364,0.004705,0.023340
0.205247,0.006184,0.030611
0.206036,0.007512,0.037116
0.206820,0.008813,0.043463
0.207583,0.010123,0.049825
0.208319,0.011441,0.056213
0.209035,0.012865,0.063110
0.209731,0.014447,0.070770
0.210413,0.016067,0.078596
0.211076,0.017742,0.086671
0.211726,0.019403,0.094650
0.212366,0.021041,0.102484
0.213055,0.022853,0.111126
0.213668,0.024510,0.119009
0.214266,0.026171,0.126886
0.214878,0.027839,0.134758
0.215459,0.029631,0.143229
0.216009,0.031547,0.152300
0.216646,0.033878,0.163317
0.217156,0.035843,0.172576
0.217651,0.037786,0.181705
0.218129,0.039722,0.190778
0.218590,0.041665,0.199861
0.219032,0.043612,0.208949
0.219449,0.045567,0.218064
0.219818,0.047522,0.227190
0.220110,0.049694,0.237425
0.220352,0.051960,0.248136
0.220561,0.054254,0.258977
0.220740,0.056560,0.269874
0.220904,0.058845,0.280649
0.221048,0.061122,0.291372
0.221165,0.063402,0.302101
0.221259,0.065683,0.312833
0.221366,0.068204,0.324636
0.221571,0.070542,0.335366
0.221745,0.072961,0.346476
0.221897,0.075403,0.357681
0.222019,0.077886,0.369071
0.222115,0.080381,0.380506
0.222181,0.082876,0.391940
0.222211,0.085368,0.403373
0.222213,0.087862,0.414813
0.222187,0.090356,0.426255
0.222132,0.092847,0.437680
0.222052,0.095337,0.449102
0.222041,0.097884,0.460569
0.222018,0.100442,0.472048
0.221910,0.103132,0.484245
0.221761,0.105858,0.496621
0.221575,0.108596,0.509070
0.221353,0.111335,0.521537
0.221100,0.114062,0.533957
0.220811,0.116780,0.546358
0.220515,0.119511,0.558758
0.220254,0.122281,0.571158
0.219845,0.125465,0.585617
0.219409,0.128407,0.599041
0.218921,0.131377,0.612639
0.218388,0.134346,0.626281
0.217770,0.137583,0.641156
0.217166,0.140510,0.654653
0.216516,0.143435,0.668194
0.215828,0.146353,0.681741
0.215166,0.149311,0.695268
0.214508,0.152652,0.710145
0.213764,0.156061,0.725440
0.213051,0.159166,0.739373
0.212267,0.162306,0.753563
0.211442,0.165437,0.767753
0.210568,0.168554,0.781950
0.209645,0.171652,0.796143
0.208684,0.174733,0.810305
0.207680,0.177801,0.824468
0.206675,0.180905,0.838641
0.205737,0.184128,0.852844
0.204728,0.187388,0.867310
0.203677,0.190645,0.881794
0.202565,0.193921,0.896439
0.201166,0.197839,0.914045
0.199933,0.201091,0.928794
0.198650,0.204318,0.943532
0.197324,0.207522,0.958243
0.195952,0.210706,0.972950
0.194633,0.214015,0.987647
0.193258,0.217361,1.002532
0.191763,0.220743,1.017859
0.190209,0.224114,1.033252
0.188580,0.227483,1.048803
0.186905,0.230826,1.064323
0.185190,0.234134,1.079773
0.183424,0.237413,1.095220
0.181608,0.240663,1.110661
0.179740,0.243885,1.126113
0.177890,0.247238,1.141591
0.175987,0.250636,1.157236
0.173964,0.254048,1.173269
0.171876,0.257435,1.189370
0.169706,0.260805,1.205627
0.167479,0.264141,1.221899
0.165190,0.267442,1.238209
0.162858,0.270700,1.254465
0.160498,0.273914,1.270593
0.158098,0.277123,1.286717
0.155687,0.280434,1.302834
0.153179,0.283736,1.319205
0.150503,0.287031,1.336171
0.147762,0.290284,1.353184
0.144659,0.293814,1.372023
0.141775,0.296973,1.389182
0.138827,0.300085,1.406390
0.135833,0.303143,1.423565
0.132796,0.306149,1.440693
0.129720,0.309179,1.457802
0.126633,0.312467,1.474885
0.123530,0.315735,1.491778
0.120432,0.318977,1.508385
0.117287,0.322177,1.524965
0.114098,0.325330,1.541503
0.110855,0.328432,1.558054
0.107557,0.331479,1.574626
0.104211,0.334470,1.591184
0.100821,0.337403,1.607723
0.097034,0.340568,1.625925
0.093523,0.343639,1.642481
0.089919,0.346671,1.659246
0.086221,0.349654,1.676220
0.082470,0.352575,1.693209
0.078666,0.355434,1.710215
0.074827,0.358231,1.727154
0.070954,0.360968,1.744027
0.067032,0.363639,1.760915
0.063063,0.366242,1.777817
0.059042,0.368777,1.794762
0.054898,0.371546,1.811749
0.050726,0.374318,1.828557
0.046537,0.377052,1.845185
0.042324,0.379732,1.861694
0.038087,0.382361,1.878082
0.033800,0.384921,1.894499
0.029468,0.387407,1.910945
0.025096,0.389819,1.927390
0.020685,0.392159,1.943836
0.016207,0.394492,1.960291
0.011641,0.396866,1.976756
0.006962,0.399149,1.993596
0.002174,0.401325,2.010810
-0.002674,0.403418,2.028126
-0.007577,0.405423,2.045544
-0.012514,0.407340,2.062958
-0.017481,0.409171,2.080364
-0.022477,0.410914,2.097763
-0.027500,0.412571,2.115153
-0.032585,0.414189,2.132551
-0.037830,0.415925,2.149956
-0.043115,0.417590,2.167346
-0.048429,0.419171,2.184720
-0.053781,0.420672,2.202100
-0.059167,0.422089,2.219487
-0.064571,0.423416,2.236845
-0.069993,0.424652,2.254172
-0.075433,0.425790,2.271503
-0.080892,0.426832,2.288837
-0.086386,0.427798,2.306177
-0.092076,0.428863,2.323522
-0.097806,0.429839,2.340916
-0.103573,0.430721,2.358361
-0.109357,0.431514,2.375774
-0.115737,0.432281,2.394894
-0.122719,0.432970,2.415810
-0.128549,0.433427,2.433264
-0.135537,0.433860,2.454082
-0.141363,0.434113,2.471411
-0.147373,0.434392,2.488787
-0.153452,0.434617,2.506163
-0.159562,0.434739,2.523607
-0.165683,0.434762,2.541051
